i,N,alpha,lb_y,ub_y,lb_u,ub_u,d_const,target_profile_equation,cost
4428,89,0.01,-1e+20,0.6137409937153724,-3.2838702947107996,1.2136607685837455,-10,"-1*x1*x1+-1*x1+sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.17957857251167297
4429,27,0.01,-1e+20,6.744375659500016,4.330542873270996,7.852080610080349,-10,"5+1*x2*x2+0*x2+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.16650451719760895
4430,15,0.01,-1e+20,-0.006623041887004688,-2.7212908859717295,0.9666917212901849,-20,"-4*x2*x2+1*x2",0.08691522479057312
4431,28,0.01,-1e+20,0.7943226617344668,-0.21456892954993506,0.674783898276571,-40,"0+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.19957852363586426
4432,32,0.01,-1e+20,0.6042053207593789,0.06254825507774042,0.810387798184779,-10,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.11800598353147507
4433,41,0.01,-1e+20,1.7379364341343864,-1.7804467044001715,0.9209809268910152,0,"-3*x1*x1+1*x1+0*x2*x2+0*x2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.18598133325576782
4434,57,0.01,-1e+20,-3.0993017854224414,-3.768232672601761,-3.0640521641682104,-20,"-4+sin(3*pi*x2+pi/3)*sin(3*pi*x2+pi/3)",0.19083943963050842
4435,75,0.01,-1e+20,-2.3304087123135835,-2.596346532548298,-2.0559221018408165,-50,"-3+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.1601371020078659
4436,32,0.01,-1e+20,-0.060764837477439215,-1.7336029593395739,0.05281100527656979,-10,"-1+-3*x2*x2+1*x2+sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.18480561673641205
4437,98,0.01,-1e+20,3.713352976456702,3.0047119508506315,3.6053158573352846,-10,"3+sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.17982472479343414
4438,78,0.01,-1e+20,0.6105173897025729,-1.2075840639118454,1.2383403407952474,0,"2*x2*x2+-3*x2+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)",0.0959542915225029
4439,12,0.01,-1e+20,0.988529101923708,-0.14531356194310696,0.8441114682085842,-20,"sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)",0.17037472128868103
4440,27,0.01,-1e+20,0.7444673596788361,-0.11760080939593026,1.3202958689189372,-20,"sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.16812264919281006
4441,24,0.01,-1e+20,3.8625176225186526,-0.6152531825971113,3.381329202913495,-10,"4*x1*x1+-1*x1+3*x2*x2+-1*x2",0.1846035122871399
4442,72,0.01,-1e+20,0.7628201379907558,0.3119967177416214,0.8473162305596461,0,"sin(3*pi*x2+pi/2)*sin(3*pi*x2+pi/2)",0.10580192506313324
4443,44,0.01,-1e+20,0.7071471552219456,0.3785067629131924,0.8607322425244908,-50,"sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.15980075299739838
4444,73,0.01,-1e+20,1.4267153980621696,0.4787048718544664,2.2845383876065717,0,"sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.12901397049427032
4445,42,0.01,-1e+20,6.7228870196416946,-1.3788904788510963,11.097567063589663,-10,"1*x1*x1+3*x1+0*x2*x2+5*x2+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.17459703981876373
4446,93,0.01,-1e+20,0.8087540075179431,0.05426864693052558,1.0172302995322378,-40,"sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.142332062125206
4447,48,0.01,-1e+20,2.247682446956307,1.786017163417815,2.8473312444647476,-10,"1+-4*x1*x1+4*x1+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.16075994074344635
4448,46,0.01,-1e+20,0.7031573875619452,-1.5483718863943565,2.401226484555751,0,"0*x2*x2+-2*x2+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.05064784362912178
4449,30,0.01,-1e+20,-0.0061115246577905236,-0.5123424181081595,-0.35095228908247567,0,"-1+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.10783097892999649
4450,12,0.01,-1e+20,-1.1046454626638893,-2.2222892650648505,-0.737973932879029,-50,"-1+1*x1*x1+-2*x1+-1*x2*x2+1*x2",0.11720021069049835
4451,99,0.01,-1e+20,-2.4523876946447354,-2.5664516768864445,-1.7438602359398754,-20,"-3+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.0921378955245018
4452,26,0.01,-1e+20,0.03968983079880306,-1.0069419935141233,0.5632558924773001,0,"5*x1*x1+-4*x1",0.05800268426537514
4453,49,0.01,-1e+20,3.338347823203422,0.26197199856909625,5.474536858992709,0,"-1*x1*x1+2*x1+-1*x2*x2+2*x2+sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.18301284313201904
4454,30,0.01,-1e+20,0.3605379108341566,-1.5652499306334464,1.3820913519222997,0,"5*x2*x2+-4*x2+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.10186173021793365
4455,12,0.01,-1e+20,2.0693867092501925,-4.834431840286337,3.584710195332306,0,"1+-4*x1*x1+-2*x1+sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.1795501857995987
4456,40,0.01,-1e+20,1.0979843901438826,-2.7570921986595054,1.708020952296154,0,"1+4*x1*x1+-5*x1+-3*x2*x2+2*x2+sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.12421483546495438
4457,82,0.01,-1e+20,3.4212761052894183,1.5968506629507542,2.964737430566924,0,"-2*x1*x1+4*x1+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)+sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.1791016310453415
4458,10,0.01,-1e+20,1.2029886873242743,0.9476221397928628,1.263899164509932,-30,"1+3*x2*x2+-3*x2+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.037950094789266586
4459,91,0.01,-1e+20,2.7271606007028666,-10.13755340953217,8.69477339222002,-10,"4+-5*x1*x1+-4*x1+1*x2*x2+-5*x2+sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.14407160878181458
4460,13,0.01,-1e+20,-3.247284907841979,-4.149753903129763,-2.6298219046249596,-30,"-4+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.18904142081737518
4461,33,0.01,-1e+20,0.5272776254004464,0.42637665781795464,1.1553341981962406,-30,"sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.17447039484977722
4462,89,0.01,-1e+20,1.1148859426407134,0.3391814584341619,1.8002809672428641,0,"-5*x1*x1+5*x1",0.06300418078899384
4463,14,0.01,-1e+20,3.7530019154301115,-0.60990926615615,6.185167699027686,0,"3*x1*x1+2*x1",0.05486007034778595
4464,37,0.01,-1e+20,4.523105542071449,4.3617448394764775,5.4900599857855035,-40,"4+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.1737588793039322
4465,35,0.01,-1e+20,-1.1771966431004666,-2.323848305474648,-1.2710878798697034,-50,"-2+sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.186046302318573
4466,18,0.01,-1e+20,4.202415765488708,2.640590964647851,5.22244739301383,-10,"3+-3*x2*x2+2*x2+sin(3*pi*x2+pi/3)*sin(3*pi*x2+pi/3)",0.12245528399944305
4467,61,0.01,-1e+20,0.7675224654919595,0.034544588306428925,0.8438977446052515,-50,"sin(2*pi*x2+pi/4)*sin(2*pi*x2+pi/4)",0.1524481326341629
4468,44,0.01,-1e+20,0.48751908918941317,0.1606613710822581,1.3516343750291873,-50,"0+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.17765489220619202
4469,100,0.01,-1e+20,1.2699157662572609,0.8331228702627707,1.6378052120869075,-20,"-4*x1*x1+4*x1+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.17565397918224335
4470,33,0.01,-1e+20,0.8732442366606883,0.3018583720462047,1.1763534762540688,-30,"sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.10427165031433105
4471,11,0.01,-1e+20,0.7827346263643005,0.25395827815570593,1.2248028184448794,-20,"sin(3*pi*x2+pi/3)*sin(3*pi*x2+pi/3)",0.1204947754740715
4472,40,0.01,-1e+20,1.7310299331496428,-1.7722585329877567,1.9625266440264786,-10,"-2+-2*x1*x1+5*x1+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.0996418446302414
4473,46,0.01,-1e+20,1.458924743169767,-0.5509042836943423,1.522527192128921,0,"sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)+sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.19217950105667114
4474,33,0.01,-1e+20,1.9571177375395905,-4.900685897172668,3.6058890121291993,0,"-3+0*x1*x1+5*x1",0.013102333061397076
4475,48,0.01,-1e+20,0.6552290989932237,-0.10293688388014088,1.1489203141986257,-50,"sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.13424640893936157
4476,11,0.01,-1e+20,1.3555162103770027,0.45528868030879477,1.8746330316758337,0,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)+sin(3*pi*x2+pi/6)*sin(3*pi*x2+pi/6)",0.1431513875722885
4477,54,0.01,-1e+20,0.5876421649483504,-1.9895200857869546,1.7989013100664346,0,"0*x1*x1+1*x1+5*x2*x2+-5*x2",0.03556283935904503
4478,53,0.01,-1e+20,2.043254249770129,-0.024239010021505747,3.8470347679855736,0,"2*x2*x2+0*x2+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.11033441126346588
4479,14,0.01,-1e+20,0.6021758378329889,-0.07261274637955728,0.8659825354377229,0,"sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.07700284570455551
4480,12,0.01,-1e+20,4.87720175676086,2.051428811314965,5.824736034326865,0,"3+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)+sin(2*pi*x2+pi/3)*sin(2*pi*x2+pi/3)",0.12789946794509888
4481,50,0.01,-1e+20,1.5507000158909916,-2.0111221745653323,2.355490665789572,-10,"1+-1*x1*x1+-2*x1+-2*x2*x2+0*x2+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.1811753660440445
4482,93,0.01,-1e+20,0.5368291556462895,0.30246737297928894,1.3977404807962264,-10,"sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.13635776937007904
4483,49,0.01,-1e+20,0.9715761347581378,-0.36423728305011427,0.6841614426691809,-10,"sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)",0.13109642267227173
4484,27,0.01,-1e+20,0.3929704233420508,-0.2860158260861857,1.4589394071455715,0,"4*x2*x2+-3*x2+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.03691153600811958
4485,19,0.01,-1e+20,4.158047201543981,3.7346735465489838,5.347427729101654,-10,"3+-1*x2*x2+2*x2+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.19132424890995026
4486,46,0.01,-1e+20,0.49969351568711673,-7.402192984301365,1.4754190539320877,-20,"-5*x1*x1+-1*x1+sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.16251890361309052
4487,76,0.01,-1e+20,3.990500181769047,3.1631456606406836,3.664262389138287,-20,"4+0*x1*x1+-1*x1",0.17154815793037415
4488,18,0.01,-1e+20,1.1154201572175722,-0.16139461702212732,0.9408376656949158,-10,"-5*x2*x2+5*x2",0.013091358356177807
4489,13,0.01,-1e+20,1.3648135029067157,-0.4092984697723103,1.7242654924154457,-10,"sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.17220163345336914
4490,67,0.01,-1e+20,6.5292852555518754,4.178951751610484,6.702766003395835,-20,"5+-3*x1*x1+3*x1+sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.17728903889656067
4491,95,0.01,-1e+20,8.99757358196827,-0.7466845198762799,8.144063864938104,-10,"3+0*x1*x1+5*x1+-2*x2*x2+1*x2+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.17775100469589233
4492,64,0.01,-1e+20,1.4980503554777749,-0.21876838589231962,1.2585713472656033,-10,"1*x2*x2+0*x2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.18699632585048676
4493,91,0.01,-1e+20,4.607966310603798,4.430444153483925,4.787556570314997,-20,"4+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.12811492383480072
4494,62,0.01,-1e+20,-3.3595354510225377,-3.9330492584351955,-3.354930268417824,-30,"-4+sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.14355814456939697
4495,16,0.01,-1e+20,0.8592127028984443,-0.2738800708321477,0.8650920562948666,-20,"sin(4*pi*x1+pi/2)*sin(4*pi*x1+pi/2)",0.15601672232151031
4496,26,0.01,-1e+20,0.6759590327898246,0.13055005004659292,1.465825912318122,-30,"sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.15149186551570892
4497,83,0.01,-1e+20,0.926120537547654,-0.276433666044254,0.6627821781371831,-40,"0+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.11066912114620209
4498,78,0.01,-1e+20,0.6715794570901333,0.15324523524762046,0.6802708313533093,-50,"0*x1*x1+0*x1+sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.1428806036710739
4499,37,0.01,-1e+20,0.9340529455981044,-0.4030905139725424,0.5271133274760866,-50,"sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.1287558525800705
4500,39,0.01,-1e+20,0.8409188302909746,0.18734685014773644,1.039948027290159,-50,"sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.15346349775791168
4501,44,0.01,-1e+20,0.6754885257692121,-0.47280168996021843,0.5134661476552866,-10,"0+sin(2*pi*x1+pi/2)*sin(2*pi*x1+pi/2)",0.1575857698917389
4502,38,0.01,-1e+20,4.872059807138874,-1.6281223599827443,4.865651336490305,0,"2*x1*x1+1*x1+2*x2*x2+1*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.1750013679265976
4503,13,0.01,-1e+20,-0.37935746592602926,-6.6558614941763885,-0.5969808500381972,-10,"-3*x1*x1+0*x1+-3*x2*x2+0*x2+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)",0.19485336542129517
4504,57,0.01,-1e+20,-2.0066291844000013,-2.9665756068501046,-2.0792756553415157,-10,"-3+sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.1473822146654129
4505,70,0.01,-1e+20,2.500436626104609,1.8693515320964815,2.6447457873488256,-20,"2+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.1728285402059555
4506,48,0.01,-1e+20,-0.8513333308705655,-5.376330105379485,0.3653107432453986,0,"5*x1*x1+-5*x1+-2*x2*x2+-3*x2",0.1032688245177269
4507,89,0.01,-1e+20,0.8213124237864603,-0.2387913179177339,1.1565064992679663,-10,"sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.05875028297305107
4508,30,0.01,-1e+20,-3.416405337394972,-4.782846320751553,-2.312405111883354,-10,"-5+-2*x2*x2+2*x2+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.1426394134759903
4509,84,0.01,-1e+20,0.9166030735880454,0.48471655218573073,1.4213669263119457,0,"sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.1154463067650795
4510,10,0.01,-1e+20,0.48352606684460897,-0.2888603415228851,1.253704542230679,-30,"sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.11214084178209305
4511,83,0.01,-1e+20,0.5832041166898894,0.273567039983725,1.2912197024167122,-40,"sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.12469667941331863
4512,48,0.01,-1e+20,0.8843029818442338,-0.04480723810961812,0.6940852683182329,-50,"sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.18420818448066711
4513,38,0.01,-1e+20,5.931764136306445,4.942390635840592,5.490290556106154,0,"4+-2*x2*x2+3*x2+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)",0.1587221622467041
4514,97,0.01,-1e+20,-1.264297884386937,-5.250976583074432,-0.9944776761759258,0,"-3+-3*x1*x1+4*x1+0*x2*x2+-1*x2+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.13670951128005981
4515,34,0.01,-1e+20,-3.74725962268562,-5.265998550424229,-4.242466690479383,0,"-5+-3*x2*x2+4*x2",0.16869403421878815
4516,88,0.01,-1e+20,0.09538155797956394,-0.5904145306733635,0.19846611661425384,0,"5*x2*x2+-5*x2+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.08103678375482559
4517,33,0.01,-1e+20,-3.0416673981612496,-3.94196419819008,-3.0737951255338807,-40,"-4+0*x2*x2+1*x2",0.16039001941680908
4518,20,0.01,-1e+20,0.5518385574073904,-0.28604101585638014,0.5960200338110253,-40,"sin(5*pi*x1+pi/3)*sin(5*pi*x1+pi/3)",0.15653736889362335
4519,54,0.01,-1e+20,1.8875119083145955,-1.8406272508291783,3.3851950608322015,-20,"-5*x1*x1+3*x1+-1*x2*x2+2*x2+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)",0.1365164965391159
4520,79,0.01,-1e+20,-0.18338293719034476,-1.1030139967189894,-0.5149407904024729,-40,"-1*x1*x1+0*x1+1*x2*x2+-1*x2",0.15459707379341125
4521,42,0.01,-1e+20,2.715396827224794,-0.7311010193009615,4.412816361116317,-10,"2+2*x1*x1+-3*x1+-3*x2*x2+1*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.14546620845794678
4522,60,0.01,-1e+20,3.2548452502060763,-5.704914925031683,3.2779018991652564,0,"-4*x1*x1+1*x1+5*x2*x2+-1*x2+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.1504744589328766
4523,89,0.01,-1e+20,0.9799354202159835,-0.2956338962498021,0.6936187834528547,0,"sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.10879287123680115
4524,84,0.01,-1e+20,4.798070564852745,3.8946127087677263,4.8491550900332,-50,"4+sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.14048461616039276
4525,58,0.01,-1e+20,2.951411202832804,-0.9159660281386937,2.167190424529839,0,"3*x1*x1+-2*x1+-1*x2*x2+3*x2+sin(2*pi*x2+pi/3)*sin(2*pi*x2+pi/3)",0.13785868883132935
4526,16,0.01,-1e+20,-0.05512884310720434,-1.2274611097127812,0.020886180985061453,-30,"-1+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)",0.18403244018554688
4527,83,0.01,-1e+20,-5.2139962694307345,-7.5626785078341765,-3.832529054910037,-10,"-5+-2*x1*x1+-1*x1",0.10801008343696594
4528,32,0.01,-1e+20,0.8374758191788245,0.11862310781505025,1.3762789148168482,-50,"sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.1698368489742279
4529,21,0.01,-1e+20,2.0228805726597643,0.527731328756971,2.405857179804242,-40,"1+-5*x2*x2+5*x2",0.16900132596492767
4530,83,0.01,-1e+20,-5.147517198394941,-6.090984961769921,-5.051574267250572,-50,"-5+-1*x1*x1+0*x1",0.13016913831233978
4531,17,0.01,-1e+20,3.6660742296124096,1.3748711821091315,2.9785061486448194,-10,"3+3*x1*x1+-4*x1+sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.17571544647216797
4532,77,0.01,-1e+20,-4.3420951843464834,-4.999990817829785,-3.9728798137136296,-10,"-5+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)",0.17647342383861542
4533,93,0.01,-1e+20,0.8317587197809104,0.043574062331973584,0.6876330657896806,0,"sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.10533519834280014
4534,81,0.01,-1e+20,5.833304433767103,5.369623594969791,5.68078166607486,-50,"5+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.14070257544517517
4535,27,0.01,-1e+20,0.5563743705576711,-7.119041403157435,1.9935363804851214,0,"-2*x2*x2+-3*x2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.031071720644831657
4536,46,0.01,-1e+20,-1.4379737994578319,-1.7738222429116273,-1.339563251998524,-20,"-2+sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.12191016227006912
4537,11,0.01,-1e+20,7.340785563473271,4.798935963952524,8.730310282218902,0,"5+0*x1*x1+1*x1+-3*x2*x2+4*x2+sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.1372002810239792
4538,70,0.01,-1e+20,0.7722715939100271,-1.7714220440066866,0.6645006183661237,-10,"-5*x1*x1+4*x1",0.0021982192993164062
4539,31,0.01,-1e+20,1.8226337389769667,-0.6103922914497097,1.402902256777191,-20,"-2*x1*x1+3*x1+-1*x2*x2+0*x2+sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)",0.15513430535793304
4540,13,0.01,-1e+20,3.919449537301104,1.1767693622756292,4.194886489827751,0,"-4*x1*x1+4*x1+-1*x2*x2+3*x2+sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.15868791937828064
4541,47,0.01,-1e+20,1.9889935077356633,-6.12135372348644,3.4932461289049677,-20,"2+-5*x2*x2+-1*x2+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.18038848042488098
4542,78,0.01,-1e+20,0.7860405076540351,0.11092454570461796,0.5431220337576421,-30,"sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.15543939173221588
4543,96,0.01,-1e+20,0.6573978881663682,0.3715075641610367,1.2226026029706585,-40,"sin(3*pi*x2+pi/6)*sin(3*pi*x2+pi/6)",0.11867531388998032
4544,28,0.01,-1e+20,0.1106960604208258,-1.048187817546469,0.3294710805116595,-40,"-2*x2*x2+1*x2",0.12853075563907623
4545,77,0.01,-1e+20,4.547346916616307,4.009510538852737,4.947866300353226,-20,"4+sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.1589798629283905
4546,39,0.01,-1e+20,0.8788588742437238,-0.6630760457069416,2.5649894815817724,-10,"-1*x1*x1+2*x1+2*x2*x2+-1*x2",0.17242908477783203
4547,66,0.01,-1e+20,-0.964008119536128,-1.0895964120859682,-0.4370831743230939,-20,"2*x2*x2+-3*x2",0.12235003709793091
4548,49,0.01,-1e+20,0.9308163123567739,0.0763810312897627,1.0606106132148705,-40,"sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.12141919881105423
4549,35,0.01,-1e+20,2.2193744565403644,-2.383051628327177,3.7693475774160023,-20,"-5*x1*x1+4*x1+-1*x2*x2+1*x2+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.19395776093006134
4550,41,0.01,-1e+20,0.9968793406978451,-1.4547799038432612,2.6588684028764646,0,"-5*x1*x1+5*x1+3*x2*x2+-2*x2",0.12355989217758179
4551,37,0.01,-1e+20,-1.5349705765409571,-1.8850052990751576,-1.2111696085930466,-30,"-2+sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.12075305730104446
4552,90,0.01,-1e+20,-0.8540045415213426,-1.827204285439332,-0.6548837942982082,0,"3*x1*x1+-4*x1",0.06512831896543503
4553,43,0.01,-1e+20,0.7976796180803947,0.09317492536523997,1.241689272189415,-20,"sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.1576927751302719
4554,26,0.01,-1e+20,-3.040585467377933,-3.956469847607976,-2.952160654407546,-10,"-3+1*x1*x1+-2*x1",0.12334413081407547
4555,62,0.01,-1e+20,0.8116797621149205,-4.98436618757958,1.753329381857641,0,"-1*x2*x2+-2*x2+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)",0.09665482491254807
4556,65,0.01,-1e+20,2.8318676740287816,0.5797865235711652,3.8589056284537415,-10,"2+0*x2*x2+-1*x2+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.14454615116119385
4557,80,0.01,-1e+20,2.8860418768761793,2.399167398196418,2.6010018457138244,-40,"2+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.16226473450660706
4558,18,0.01,-1e+20,0.8153195917504159,-0.2550545272773823,0.7678395376207543,-10,"sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.0892169401049614
4559,62,0.01,-1e+20,-0.14934698851718015,-0.6185057368283724,-0.1294858819942475,-50,"-1+sin(4*pi*x2+pi/3)*sin(4*pi*x2+pi/3)",0.1765560358762741
4560,40,0.01,-1e+20,0.9839602650750362,0.044653535392327526,0.9506015907654493,-40,"sin(4*pi*x2+pi/1)*sin(4*pi*x2+pi/1)",0.1937745213508606
4561,44,0.01,-1e+20,0.7687216965239468,-0.12987487703846878,0.6559040530503811,0,"-1*x1*x1+1*x1+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.14553101360797882
4562,12,0.01,-1e+20,1.7824668932782206,-0.14997062032577457,2.0423726002192524,-10,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.07839563488960266
4563,10,0.01,-1e+20,0.5240726598311118,0.3659312088838961,0.9247415364458229,-20,"sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.10076805204153061
4564,67,0.01,-1e+20,-2.3099962733940065,-3.173847106360167,-1.6939652358125028,-20,"-3+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.17243929207324982
4565,90,0.01,-1e+20,-1.518944855353043,-2.4387701522887486,-1.4613755322162538,0,"-2+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.120554618537426
4566,21,0.01,-1e+20,-1.134994518351421,-3.49258344512509,-1.2993563841769036,-10,"-2+2*x1*x1+-3*x1+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.12221334129571915
4567,13,0.01,-1e+20,-0.3624060353929761,-11.489745332354762,3.369152232890862,0,"0+-3*x1*x1+-5*x1+-2*x2*x2+1*x2",0.0822577252984047
4568,18,0.01,-1e+20,1.0017598823860654,0.05432979317817499,0.7152551406191221,-30,"3*x1*x1+-3*x1+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)+sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.17029769718647003
